Winner,title_bout,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,draw_diff,avg_sig_str_pct_diff,avg_TD_pct_diff,win_by_Decision_Majority_diff,win_by_Decision_Split_diff,win_by_Decision_Unanimous_diff,win_by_TKO_Doctor_Stoppage_diff,odds_diff,ev_diff,kd_bout_diff,sig_str_landed_bout_diff,sig_str_attempted_bout_diff,sig_str_pct_bout_diff,tot_str_landed_bout_diff,tot_str_attempted_bout_diff,td_landed_bout_diff,td_attempted_bout_diff,td_pct_bout_diff,sub_attempts_bout_diff,pass_bout_diff,rev_bout_diff,Stance_diff,better_rank_enc
1,0,0,0,-1,-1,1,-2,0,0,-1,2.54,0.0,5,5.0,-1.333333333,0.666666667,0,0.0,0.0,0,0,0,0,244,38.25984252000001,0.0,-16.0,-13.0,-0.3,-147.0,-136.0,1.0,15.0,0.6,1.0,0.0,0.0,-1,0
1,0,0,0,0,0,0,-1,0,0,0,5.08,5.08,0,6.0,0.0,-2.0,0,0.0,0.0,0,0,0,0,-385,-135.0,0.0,2.0,9.0,0.0,2.0,9.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0,1
1,1,-2,-3,2,6,-4,36,3,1,1,-2.54,-5.08,-5,7.0,0.128205129,1.5641025640000001,0,0.0,0.0,0,0,4,0,340,107.85714286000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,1,1,-3,-9,1,-33,-4,-3,0,5.08,0.0,-3,-3.26666667,0.2,-3.0,0,0.0,0.0,-1,-2,-3,0,975,430.95238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,0,0,0,0,0,-1,1,0,0,0,0.0,0.0,-1,-11.0,0.0,0.0,0,0.0,0.0,0,0,0,0,830,367.27272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,1,-3,-3,-1,-13,0,0,3,2.54,-10.16,-1,-17.97254902,0.168627451,-1.478431373,0,0.0,0.0,0,-1,-5,0,332,102.52046784000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
1,0,-1,0,-3,-3,-1,-7,-1,-1,0,2.54,-2.54,0,15.0,-0.75,1.0,0,0.0,0.0,0,0,-2,0,400,142.38095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,-1,-1,1,-5,3,-20,0,1,-2,0.0,-2.54,-2,36.49673203,0.509803921,-2.379084968,0,0.0,0.0,0,0,-4,1,-260,-50.925925930000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,-3,0,0,0,-3,7,0,0,0,7.62,2.54,-6,15.66666667,1.0,3.0,0,0.0,0.0,0,0,0,0,310,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,-1,-5,-6,3,-21,0,0,-1,2.54,0.0,6,-14.22222222,-1.6666666669999999,-2.222222222,0,0.0,0.0,0,-2,-3,0,810,356.74418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,0,-1,-6,-10,6,-35,0,-5,-2,-2.54,-12.7,2,-25.25,-0.625,-0.25,0,0.0,0.0,0,-1,-2,0,410,148.48837208999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,0,-1,-1,-1,0,-3,0,0,0,2.54,12.7,5,-32.0,-1.0,-2.0,0,0.0,0.0,0,0,-1,0,260,50.925925930000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,-1,-2,-1,-1,-1,-1,0,-1,0,2.54,-2.54,-3,11.0,0.666666667,0.0,0,0.0,0.0,0,-1,1,0,-580,-242.21311475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,1,0,1,1,-1,2,-16,-1,2,0,0.0,0.0,-2,-19.33333333,0.0,-3.1666666660000002,0,1.0,0.0,0,-1,-2,0,450,164.18367347,1.0,-70.0,-91.0,-0.15000000000000002,-110.0,-133.0,-4.0,-11.0,-0.08000000000000002,0.0,0.0,0.0,0,0
0,0,2,2,-1,-5,4,-30,-4,-2,1,2.54,7.62,1,17.09090909,1.0,0.954545455,0,0.0,0.0,0,-1,-3,1,-450,-172.44680850999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,0,2,4,0,7,0,1,2,7.62,2.54,-4,35.19047619,-0.047619047000000005,-1.428571429,0,-1.0,0.0,0,-1,2,0,290,73.33333333,-1.0,-14.0,-16.0,-0.31,-14.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,1,1,1,0,2,0,0,1,-5.08,0.0,-6,-1.66666667,1.6666666669999999,1.0,0,0.0,0.0,0,0,0,0,430,160.55555556000002,0.0,18.0,12.0,0.25999999999999995,15.0,10.0,2.0,8.0,0.25,0.0,0.0,0.0,1,0
1,0,0,-1,1,3,-1,4,0,1,2,0.0,-10.16,-1,-14.16239316,0.8290598290000001,0.29059829,0,-1.0,0.0,0,-1,1,0,355,115.94594595000001,-1.0,-36.0,-36.0,-0.26999999999999996,-38.0,-38.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
1,0,1,0,-2,-7,6,-35,0,-1,-4,10.16,0.0,2,7.8125,-0.145833333,-0.333333333,0,0.0,0.0,0,-1,-1,0,400,142.38095238,0.0,15.0,-13.0,0.17999999999999997,34.0,2.0,-3.0,-6.0,-0.5,1.0,-1.0,0.0,0,0
0,0,0,0,1,1,0,5,0,0,0,7.62,2.54,1,41.5,0.0,2.0,0,0.0,0.0,0,0,1,0,-525,-213.63636364,0.0,100.0,167.0,0.08000000000000002,110.0,175.0,-1.0,-6.0,0.25,1.0,-2.0,0.0,0,0
1,0,0,0,-3,0,-1,1,0,0,0,-5.08,0.0,-13,-6.35454545,-0.109090909,-0.272727273,0,-1.0,0.0,0,1,-1,0,975,430.95238095,-1.0,-3.0,-2.0,-0.5,-2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0,0
0,0,0,0,-3,-3,0,-7,0,-1,0,-2.54,5.08,8,24.9,-0.4,-3.4,0,0.0,0.0,0,0,-2,-1,250,43.07692308,0.0,17.0,27.0,0.029999999999999916,27.0,37.0,1.0,-4.0,0.84,0.0,4.0,0.0,-1,0
1,0,1,0,-2,-2,3,-14,0,0,0,-5.08,-2.54,5,-38.6,-0.4,-3.0,0,0.0,0.0,0,0,-2,0,450,172.44680850999998,0.0,-52.0,-27.0,-0.42999999999999994,-108.0,-84.0,-4.0,-6.0,-0.66,-4.0,-4.0,0.0,-1,0
0,0,-1,0,-1,-1,-1,3,0,0,-1,-2.54,-7.62,-5,-9.0,1.5,0.5,0,0.0,0.0,0,0,0,0,440,166.52173913000001,0.0,11.0,44.0,-0.04999999999999999,69.0,115.0,0.0,1.0,-0.5,2.0,0.0,1.0,0,0
1,0,1,1,1,3,2,15,-4,0,-2,2.54,2.54,2,39.22426471,-0.20588235300000002,1.154411765,0,-1.0,0.0,0,1,4,-1,232,28.35537190000001,-1.0,-4.0,13.0,-0.12000000000000002,-5.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
0,0,0,1,3,6,-4,17,1,1,2,12.7,7.62,1,12.8,0.9,2.1,0,-1.0,0.0,0,0,3,0,270,58.571428569999995,-1.0,24.0,54.0,0.020000000000000018,32.0,62.0,2.0,0.0,0.33,0.0,1.0,1.0,0,0
1,0,0,0,-3,-6,3,-12,-1,-4,-3,5.08,5.08,2,4.26923077,-0.192307692,0.596153846,0,0.0,0.0,0,0,1,0,220,18.04347826,0.0,-5.0,-1.0,-0.15999999999999998,-5.0,1.0,-3.0,-8.0,-0.37,-1.0,0.0,0.0,0,0
0,0,0,0,0,-5,5,-24,0,-1,-1,7.62,5.08,4,8.41666667,-0.583333333,-1.083333333,0,1.0,0.0,0,0,-3,0,-365,-122.36842105,1.0,20.0,21.0,0.49999999999999994,20.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1,0,0,0,0,0,0,0,-1,0,0,12.7,-2.54,-9,-2.0,-1.0,1.0,0,0.0,0.0,0,0,0,0,-320,-94.39393939,0.0,-19.0,-42.0,0.030000000000000027,-46.0,-69.0,5.0,5.0,0.83,0.0,-2.0,-1.0,0,0
1,0,0,0,0,0,0,-1,0,1,0,0.0,2.54,-3,-21.5,0.0,-3.5,0,0.0,0.0,0,-1,0,0,600,253.25396825,0.0,15.0,20.0,0.13,62.0,74.0,-2.0,-11.0,-0.16,-2.0,-2.0,1.0,0,0
0,0,0,0,3,3,-2,11,0,1,1,5.08,2.54,2,-10.8,1.6,2.1,0,0.0,0.0,0,0,1,0,260,50.925925930000005,0.0,38.0,42.0,0.18999999999999995,186.0,201.0,10.0,21.0,0.47,0.0,8.0,0.0,0,0
1,0,1,0,-4,-4,1,-13,0,-2,0,2.54,-7.62,2,-40.4,0.0,-0.8,0,-1.0,0.0,0,-1,-1,0,610,258.75,-1.0,-14.0,-14.0,-0.18999999999999995,-17.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,0,2,0,0,0,2,-3,0,0,0,5.08,10.16,-4,-2.0,0.0,0.0,0,0.0,0.0,0,0,0,0,410,148.48837208999998,0.0,-4.0,2.0,-0.09000000000000002,-2.0,0.0,2.0,2.0,0.66,3.0,0.0,-1.0,1,0
1,0,0,0,-1,-1,0,-3,0,-1,0,7.62,7.2,8,-28.0,-1.0,0.0,0,0.0,0.0,0,0,0,0,830,367.27272727,0.0,-9.0,-10.0,-0.3,-22.0,-23.0,-2.0,-4.0,-0.4,-1.0,-4.0,1.0,1,0
0,1,0,-8,-2,-1,-1,-3,0,0,0,-7.62,0.0,-2,-8.88888889,0.222222222,1.444444445,0,1.0,0.0,0,0,-1,0,365,122.36842105,1.0,54.0,87.0,0.08000000000000002,144.0,193.0,11.0,32.0,0.33,0.0,3.0,0.0,0,0
1,0,1,1,-4,-1,-1,-9,0,0,3,5.08,0.0,1,-10.53846154,-0.46153846200000004,-0.153846153,0,0.0,0.0,0,0,-4,0,355,115.94594595000001,0.0,-56.0,-81.0,-0.15999999999999998,-56.0,-82.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,1,0
0,0,0,0,0,-3,2,-11,0,-2,0,-2.54,-2.54,-2,3.4,-0.1,-0.9,0,0.0,0.0,0,0,-1,0,280,66.03448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,3,0,-2,0,-16,-1,0,3,0.0,-5.08,3,-2.74358975,-0.071794871,-1.225641025,0,0.0,0.0,0,0,-5,0,-220,-18.04347826,0.0,-14.0,-16.0,-0.24000000000000002,-66.0,-76.0,-1.0,-5.0,-0.2,2.0,-6.0,0.0,1,0
0,0,1,0,-5,-12,7,-39,0,-7,-2,5.08,7.62,4,-25.84210526,-0.526315789,-0.894736842,0,0.0,0.0,0,-1,-2,0,278,64.55555556,0.0,1.0,36.0,-0.10999999999999999,-27.0,10.0,4.0,13.0,0.3,1.0,4.0,0.0,0,0
0,0,0,-1,-1,-1,-1,4,0,0,-1,2.54,2.54,6,12.0,-0.333333333,-0.666666666,0,1.0,0.0,0,0,0,0,-300,-80.48387097,1.0,23.0,82.0,-0.010000000000000009,23.0,82.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
1,0,-1,-2,-2,-2,-1,0,0,-1,-1,0.0,2.54,-6,3.5,-0.5,0.0,0,-1.0,0.0,0,0,0,0,895,398.94736842,-1.0,-32.0,-47.0,0.039999999999999925,-40.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,0,-3,-9,5,-21,0,-6,1,-2.54,10.16,1,13.91666667,0.694444444,2.722222222,0,0.0,0.0,0,-2,-2,-1,270,58.571428569999995,0.0,-25.0,-15.0,-0.18,4.0,31.0,7.0,9.0,0.7,0.0,-1.0,0.0,0,0
0,0,0,-2,-2,-3,2,-12,-1,-2,1,0.0,0.0,2,-23.5,1.0,-0.333333333,0,0.0,0.0,0,0,-2,0,490,195.78431373,0.0,50.0,80.0,0.32,115.0,164.0,3.0,6.0,0.5,1.0,7.0,0.0,1,0
0,0,-1,-1,0,-1,0,-2,0,1,-1,-5.08,-7.62,-1,8.83333333,-0.333333333,-1.6666666669999999,0,1.0,0.0,0,0,-1,0,-660,-286.01449275,1.0,13.0,18.0,0.10999999999999999,10.0,15.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,0
0,0,3,2,1,0,4,-12,0,1,-1,2.54,0.0,12,19.80952381,-0.428571429,-0.28571428600000004,0,1.0,0.0,0,-1,1,0,-810,-356.74418605,1.0,31.0,-90.0,0.2,30.0,-94.0,-2.0,-4.0,-0.5,0.0,-1.0,0.0,0,0
0,0,0,-2,-2,-3,1,-14,0,1,0,7.62,7.62,3,-20.0,-0.2,-1.2,0,0.0,0.0,0,-1,-3,0,-270,-58.571428569999995,0.0,-13.0,-48.0,0.03999999999999998,-10.0,-45.0,1.0,0.0,0.5,1.0,0.0,0.0,1,0
1,0,-1,-1,3,1,2,-2,-1,0,0,7.62,17.78,2,14.95238096,0.523809524,-0.428571429,0,-1.0,0.0,0,0,1,0,355,115.94594595000001,-1.0,-10.0,-25.0,0.030000000000000027,-10.0,-25.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2,0
1,1,0,0,0,0,0,0,0,0,0,0.0,15.24,-1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,-570,-236.66666666999998,0.0,-6.0,-3.0,-0.22999999999999998,-78.0,-96.0,-7.0,-16.0,-0.43,-1.0,-4.0,1.0,-1,0
1,0,0,0,-1,-4,4,-13,0,-3,0,12.7,12.7,4,12.66666667,-0.111111111,0.0,0,-1.0,0.0,0,0,-1,0,-460,-178.33333333000002,-1.0,3.0,10.0,-0.16999999999999993,22.0,29.0,1.0,4.0,0.25,2.0,0.0,0.0,-1,0
1,0,0,0,-3,-2,-1,-4,1,1,-2,7.62,2.54,-4,-22.6,-0.55,0.1,0,0.0,0.0,0,0,-1,0,518,210.96296296,0.0,-9.0,-19.0,0.010000000000000009,-12.0,-22.0,0.0,0.0,0.0,-1.0,0.0,0.0,0,0
1,0,0,0,-1,-4,2,-11,0,-2,-1,2.54,-2.54,9,9.22222222,-0.222222222,-0.8888888890000001,0,-1.0,0.0,0,1,-2,0,250,43.07692308,-1.0,4.0,8.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,0,0,0,0,0,0,0,0,-2.54,-2.54,-4,-54.0,0.0,-4.0,0,-2.0,0.0,0,0,0,0,510,207.26415094,-2.0,-30.0,-45.0,-0.30000000000000004,-40.0,-56.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0,0
0,0,0,0,0,0,0,0,0,0,0,-5.08,2.54,4,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,-550,-225.51724138,0.0,13.0,15.0,0.68,18.0,20.0,5.0,6.0,0.83,0.0,1.0,0.0,0,0
1,0,0,0,0,0,-1,7,0,0,-1,2.54,-7.62,-7,12.83333333,-2.3,0.6333333329999999,0,-1.0,0.0,0,1,0,0,0,0.0,-1.0,-3.0,-1.0,-0.14,0.0,2.0,0.0,-3.0,0.3,-4.0,1.0,1.0,-1,0
0,0,0,0,0,0,1,-3,0,0,-1,-2.54,-5.08,-1,10.5,-1.0,-1.0,0,3.0,0.0,0,1,0,0,240,35.0,3.0,14.0,9.0,0.30000000000000004,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,-1,0,0,0,-1,3,0,0,0,-2.54,5.08,3,36.0,0.0,2.0,0,0.0,0.0,0,0,0,0,-210,-9.090909089999997,0.0,1.0,-8.0,0.08000000000000002,-10.0,-24.0,-4.0,-11.0,-0.36,-1.0,-4.0,3.0,-1,0
0,0,1,0,0,0,1,-1,0,0,0,-2.54,-2.54,-1,41.5,0.0,0.0,0,1.0,0.0,0,0,0,0,-365,-122.36842105,1.0,0.0,-28.0,0.15000000000000002,143.0,147.0,7.0,13.0,0.5,4.0,8.0,-1.0,0,0
0,0,1,0,-4,-2,-1,2,1,0,-4,-5.08,-5.08,7,30.86111111,-1.333333333,-0.666666667,0,2.0,0.0,0,0,2,1,-400,-142.38095238,2.0,16.0,-13.0,0.2,18.0,-11.0,-1.0,-5.0,-0.16,0.0,-1.0,0.0,0,0
1,1,0,0,0,0,0,0,0,0,0,2.54,7.62,-2,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,450,172.44680850999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,0,0,0,0,0,0,0,0,0,-7.62,-20.32,4,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,-242,-36.634920629999996,0.0,-14.0,-43.0,0.02999999999999997,-18.0,-49.0,6.0,9.0,0.66,0.0,6.0,0.0,-1,0
1,0,0,0,3,7,-2,15,0,0,5,-2.54,0.0,2,-13.5,1.4,-0.6,0,-2.0,0.0,0,0,2,0,430,160.55555556000002,-2.0,-18.0,-33.0,-0.06,-20.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1,0,0,-1,-2,-3,1,-8,-1,-1,0,7.62,20.32,-4,-28.0,0.0,-2.25,0,-1.0,0.0,0,0,-2,0,2950,1293.939393939,-1.0,-8.0,2.0,-0.63,-9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,2,1,-3,2,-17,0,-1,1,17.78,10.16,1,-12.5,0.7,-2.0,0,0.0,0.0,0,0,-3,0,755,330.0,0.0,18.0,58.0,-0.010000000000000009,43.0,92.0,-6.0,-12.0,-0.5,0.0,-1.0,0.0,0,0
1,0,0,0,0,0,0,0,0,0,0,-5.08,-17.78,4,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,450,172.44680850999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,0,0,0,0,0,0,0,0,-7.62,-5.08,-2,0.0,0.0,0.0,0,-1.0,0.0,0,0,0,0,-440,-166.52173913000001,-1.0,-21.0,40.0,-0.3,23.0,98.0,1.0,10.0,0.8,0.0,0.0,0.0,0,0
0,0,1,0,0,0,1,-1,0,0,0,-2.54,-7.62,1,-5.0,0.0,0.0,0,0.0,0.0,0,0,0,0,270,58.571428569999995,0.0,12.0,9.0,0.31999999999999995,8.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0
1,1,0,-2,0,6,-5,17,-1,1,8,7.62,15.24,2,-17.5875,0.05,-1.725,0,0.0,0.0,0,0,-3,0,410,140.55555556000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,4,3,1,3,-15,-3,-2,2,10.16,7.62,6,-21.33333333,0.380952381,-1.0952380959999999,0,0.0,0.0,0,0,1,0,-520,-204.28571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,2,3,0,-8,8,-52,-11,-5,-3,7.62,15.24,10,-9.71428571,0.228571429,1.561904762,0,0.0,0.0,0,0,0,-1,-610,-245.14925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,2,-2,-2,-2,3,0,0,-1,-2.54,-5.08,2,10.92307693,0.7692307690000001,0.46153846200000004,0,0.0,0.0,-1,0,0,0,260,48.571428569999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,-1,0,-4,-2,-1,3,0,0,-2,-2.54,-5.08,10,6.31428571,-0.095238096,1.019047619,0,0.0,0.0,0,0,0,1,-440,-158.33333333000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1,0,0,1,1,1,1,2,0,0,0,2.54,10.16,2,20.33333333,0.0,-0.333333333,0,0.0,0.0,1,0,0,0,-550,-216.66666666999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
1,0,0,-1,-1,-1,1,-4,-1,0,0,-2.54,-7.62,-3,-15.33333333,-1.333333333,-3.0,0,0.0,0.0,0,0,-1,0,420,146.52173913000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,0,0,0,-1,3,0,0,0,-2.54,-10.16,-2,25.5,0.0,-4.0,0,0.0,0.0,0,1,-1,0,320,91.17647059000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,0,-1,-1,-1,1,-4,0,0,0,-2.54,0.0,1,-30.0,-0.5,-2.5,0,0.0,0.0,0,-1,0,0,260,48.571428569999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1,0,0,0,-3,-7,2,-15,0,-3,-2,0.0,0.0,4,58.15714286,-0.014285714,-0.157142857,0,0.0,0.0,0,1,-3,0,535,210.51724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,0,-1,-1,0,-6,0,0,0,7.62,5.08,4,-25.16666667,1.6666666669999999,-1.5,0,0.0,0.0,0,0,-1,0,520,204.28571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,1,0,-4,-4,-11,1,-37,-10,-2,-2,7.62,-2.54,3,-1.11111111,-0.222222222,-3.111111111,0,1.0,0.0,0,0,-7,0,570,236.66666666999998,1.0,-35.0,16.0,-0.29000000000000004,18.0,86.0,-7.0,-8.0,-0.87,0.0,-8.0,1.0,0,0
1,0,0,-1,0,3,-3,11,0,-2,5,7.62,7.62,-1,-0.4,0.8444444440000001,-1.8,0,-1.0,0.0,-1,0,1,0,324,97.11976048,-1.0,-3.0,-3.0,-0.42,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1,0,0,-2,-1,1,-3,7,0,1,-1,-7.62,-10.16,2,-4.23809524,-0.14285714300000002,0.19047619,0,0.0,0.0,0,0,1,0,470,184.18367347,0.0,-14.0,-9.0,-0.14,-13.0,-5.0,2.0,6.0,0.25,1.0,0.0,0.0,-1,0
0,0,0,0,0,-1,0,0,0,1,-2,0.0,-12.7,3,1.94545455,-0.190909091,-1.0,0,0.0,0.0,0,0,0,0,-400,-142.38095238,0.0,35.0,75.0,0.08000000000000002,57.0,99.0,4.0,-6.0,0.8,-1.0,2.0,0.0,-1,0
0,0,1,0,-1,-1,1,-8,-1,0,0,12.7,12.7,1,-25.0,0.333333333,-0.166666667,0,-1.0,0.0,0,0,-1,0,535,219.28571429,-1.0,44.0,131.0,-0.16999999999999998,71.0,166.0,1.0,4.0,-0.6,1.0,1.0,0.0,0,0
1,0,2,0,-1,2,1,-9,-2,2,0,2.54,2.54,1,-3.46794871,-0.166666667,0.435897436,0,1.0,0.0,0,0,0,0,400,142.38095238,1.0,10.0,1.0,0.27999999999999997,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,-1,-1,-1,-3,1,-10,0,-1,0,-12.7,-20.32,5,-47.8,0.0,-0.6,0,-1.0,0.0,-1,0,-1,0,240,35.0,-1.0,-4.0,-4.0,-0.18999999999999995,-5.0,-4.0,-1.0,0.0,-0.5,-1.0,-4.0,0.0,1,0
0,0,-2,-1,0,-5,4,-25,0,0,0,-2.54,-5.08,1,-15.32692308,-0.076923077,-0.46153846200000004,0,0.0,0.0,0,-2,-3,0,385,135.0,0.0,21.0,-212.0,0.36,21.0,-212.0,0.0,-5.0,0.0,0.0,0.0,0.0,0,0
1,0,0,0,0,0,1,-3,0,-1,1,-5.08,7.62,1,-12.5,1.0,0.0,0,0.0,0.0,0,0,0,0,393,139.2195122,0.0,2.0,8.0,-0.010000000000000009,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,0,-1,-4,3,-21,0,-1,1,-10.16,-12.7,-3,-28.16666667,0.4,0.033333333,0,0.0,0.0,0,-1,-2,0,420,154.54545455,0.0,-8.0,-54.0,0.06,-36.0,-85.0,-1.0,2.0,-0.25,2.0,0.0,0.0,0,0
1,0,1,0,-3,-3,2,-11,0,-1,-1,0.0,5.08,8,-28.4,-0.8,-0.2,0,0.0,0.0,0,0,-1,0,410,148.48837208999998,0.0,-2.0,3.0,-0.3,-7.0,-4.0,1.0,1.0,1.0,-1.0,0.0,0.0,0,0
0,0,0,0,0,1,-1,4,0,1,-1,-2.54,2.54,-3,-26.8,-0.533333333,0.333333333,0,0.0,0.0,0,0,1,0,-210,-9.090909089999997,0.0,29.0,43.0,0.16999999999999998,42.0,63.0,6.0,7.0,0.85,5.0,3.0,0.0,0,0
0,0,0,0,-6,-13,4,-40,-5,-9,-1,-10.16,-15.24,-2,-0.92105263,-0.10526315800000001,0.263157895,0,1.0,0.0,0,0,-3,-1,850,377.77777778,1.0,-4.0,-5.0,-0.06999999999999995,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,0,-1,-2,-1,-4,0,0,1,-7.62,-7.62,-1,-12.18055556,1.0555555559999998,-1.4166666669999999,0,0.0,0.0,0,-1,-2,0,610,258.75,0.0,-20.0,-30.0,-0.35000000000000003,-72.0,-92.0,-3.0,-6.0,-0.5,-2.0,-3.0,0.0,1,0
1,0,0,0,1,3,-2,14,1,-1,2,2.54,0.0,2,17.1,0.5,1.0,0,-1.0,0.0,0,0,2,0,-355,-115.94594595000001,-1.0,10.0,-18.0,0.14,7.0,-20.0,1.0,3.0,-0.09999999999999998,1.0,0.0,0.0,1,0
0,0,2,0,-1,-1,2,-6,0,0,-1,7.62,7.62,6,-4.0,-1.6666666669999999,0.0,0,0.0,0.0,0,0,0,0,-600,-253.25396825,0.0,-4.0,-11.0,0.0,45.0,43.0,-2.0,-2.0,-1.0,2.0,4.0,1.0,0,0
1,0,0,0,0,-1,1,-5,0,-1,0,0.0,0.0,-6,0.75,2.0,-1.25,0,0.0,0.0,0,-1,1,0,830,367.27272727,0.0,-49.0,-87.0,0.0,-30.0,-75.0,-3.0,3.0,-0.86,0.0,-2.0,0.0,0,0
1,0,0,-1,-1,-2,3,-11,0,0,-1,-7.62,-17.78,-1,-36.2,-2.2,-0.2,0,0.0,0.0,0,0,-1,0,420,154.54545455,0.0,-42.0,-49.0,-0.22000000000000003,-43.0,-35.0,2.0,12.0,0.16,0.0,0.0,0.0,0,0
0,0,0,0,0,0,0,0,0,0,0,-5.08,0.18,14,88.0,0.0,0.0,0,0.0,0.0,0,0,0,0,-410,-148.48837208999998,0.0,15.0,66.0,-0.04999999999999999,17.0,68.0,0.0,-1.0,0.0,0.0,0.0,0.0,1,0
1,0,0,0,-1,-1,1,-6,0,0,0,0.0,5.08,1,-64.33333333,1.0,-1.0,0,0.0,0.0,0,0,-1,0,500,201.53846154000001,0.0,-41.0,-44.0,-0.15000000000000002,-162.0,-181.0,-3.0,-5.0,-0.6,0.0,-1.0,0.0,1,0
